ID,Página,Última vez visto,Info Ads,URL Criativo,URL Biblioteca,Descrição,URL Destino
"635725382935741","harmonylife.de","26 seconds ago","55 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/635725382935741.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=e6abf3ddbb9c8a890f5e5c9cbedaebee032fc11ab1e011fb58d117b41063d799","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=1583509641896398&search_type=page&media_type=all","Wir setzen die Black Friday Rabatte fort 🎉💜 Kühler Farbton bereits nach der ersten Anwendung! Gleichmäßige und satte Haarfarbe! 💜💜 Entfernt sofort Gelbstiche💜 Vereinheitlicht die Haarfarbe💜 Neutralisiert unerwünschte Farbtöne💜 Verleiht dem Haar Elastizität und Glanz💜 Repariert geschädigtes Haar effektiv💜 Reduziert Haarausfall💜 Erleichtert das Kämmen💜 Spendet trockenem Haar intensive Feuchtigkeit💜 Haare wie frisch getönt – jeden Taghttps://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche","https://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche"
"891457683263420","harmonylife.de","29 seconds ago","41 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/891457683263420.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=0112ef87b8f6b416ab3ac7478b906b21e563b97e61863b21d5300ed633e5de34","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=1583509641896398&search_type=page&media_type=all","💜 Kühler Farbton bereits nach der ersten Anwendung! Gleichmäßige und satte Haarfarbe! 💜💜 Entfernt sofort Gelbstiche💜 Vereinheitlicht die Haarfarbe💜 Neutralisiert unerwünschte Farbtöne💜 Verleiht dem Haar Elastizität und Glanz💜 Repariert geschädigtes Haar effektiv💜 Reduziert Haarausfall💜 Erleichtert das Kämmen💜 Spendet trockenem Haar intensive Feuchtigkeit💜 Haare wie frisch getönt – jeden Taghttps://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche","https://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche"
"2624028604634924","Cutelaria Bianco - Brasil","29 seconds ago","10 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/2624028604634924.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=e2656d991b224b6a47a0ba49c6980072baabb44754fcb517b99c79697d624f04","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=402519866268143&search_type=page&media_type=all","🎣 PESCARIA + CHURRASCO: A DUPLA PERFEITA, AGORA COM UMA FACA À ALTURA! 🐟🔥Você já imaginou ter uma faca que fosse sua parceira ideal tanto na pesca quanto na hora de preparar aquele churrasco? A Faca Pescador da Cutelaria Bianco foi feita sob medida para quem não abre mão de qualidade e estilo.🪓 Por que você vai se apaixonar por ela?✅ Corte afiado e preciso: Filete peixes ou fatie carnes com facilidade.✅ Design artesanal único: Cada faca é uma obra de arte, feita à mão.✅ Durabilidade extrema: Feita para resistir ao uso intenso.💡 Imagine a sensação de estar sempre pronto para qualquer desafio – seja na pescaria ou na churrasqueira.🚨 ATENÇÃO: Estoque limitado! Não perca a chance de ter a faca que combina praticidade e sofisticação.🔪 Cutelaria Bianco – A escolha dos exigentes!","https://cutelariabianco.com.br/products/pescador"
"1929282967984064","harmonylife.de","30 seconds ago","30 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/1929282967984064.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=8bf5507f512f03dbbff34f3d21538030e1674be14c1ae7cba0ea52656c5edf75","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=1583509641896398&search_type=page&media_type=all","Wir setzen die Black Friday Rabatte fort 🎉💜 Kühler Farbton bereits nach der ersten Anwendung! Gleichmäßige und satte Haarfarbe! 💜💜 Entfernt sofort Gelbstiche💜 Vereinheitlicht die Haarfarbe💜 Neutralisiert unerwünschte Farbtöne💜 Verleiht dem Haar Elastizität und Glanz💜 Repariert geschädigtes Haar effektiv💜 Reduziert Haarausfall💜 Erleichtert das Kämmen💜 Spendet trockenem Haar intensive Feuchtigkeit💜 Haare wie frisch getönt – jeden Taghttps://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche","https://harmonylife.de/Neutralisierendes-Set-gegen-Gelbstiche"
"865553739331858","Cutelaria Bianco - Brasil","29 seconds ago","10 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/865553739331858.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=5b75dae4dbd7eb23e68de67ab97520d7e28cbd18abb04406fcc5f68be787bee4","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=402519866268143&search_type=page&media_type=all","🎣 PESCARIA + CHURRASCO: A DUPLA PERFEITA, AGORA COM UMA FACA À ALTURA! 🐟🔥Você já imaginou ter uma faca que fosse sua parceira ideal tanto na pesca quanto na hora de preparar aquele churrasco? A Faca Pescador da Cutelaria Bianco foi feita sob medida para quem não abre mão de qualidade e estilo.🪓 Por que você vai se apaixonar por ela?✅ Corte afiado e preciso: Filete peixes ou fatie carnes com facilidade.✅ Design artesanal único: Cada faca é uma obra de arte, feita à mão.✅ Durabilidade extrema: Feita para resistir ao uso intenso.💡 Imagine a sensação de estar sempre pronto para qualquer desafio – seja na pescaria ou na churrasqueira.🚨 ATENÇÃO: Estoque limitado! Não perca a chance de ter a faca que combina praticidade e sofisticação.🔪 Cutelaria Bianco – A escolha dos exigentes!","https://cutelariabianco.com.br/products/pescador"
"980930477288456","Cutelaria Bianco - Brasil","29 seconds ago","13 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/980930477288456.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190205Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=5e94dd04055b50e3683c5d39e4ef591391b75a8402145ed49540f435229db962","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=402519866268143&search_type=page&media_type=all","🎣 PESCARIA + CHURRASCO: A DUPLA PERFEITA, AGORA COM UMA FACA À ALTURA! 🐟🔥Você já imaginou ter uma faca que fosse sua parceira ideal tanto na pesca quanto na hora de preparar aquele churrasco? A Faca Pescador da Cutelaria Bianco foi feita sob medida para quem não abre mão de qualidade e estilo.🪓 Por que você vai se apaixonar por ela?✅ Corte afiado e preciso: Filete peixes ou fatie carnes com facilidade.✅ Design artesanal único: Cada faca é uma obra de arte, feita à mão.✅ Durabilidade extrema: Feita para resistir ao uso intenso.💡 Imagine a sensação de estar sempre pronto para qualquer desafio – seja na pescaria ou na churrasqueira.🚨 ATENÇÃO: Estoque limitado! Não perca a chance de ter a faca que combina praticidade e sofisticação.🔪 Cutelaria Bianco – A escolha dos exigentes!","https://www.cutelariabianco.com.br/products/faca-artesanal-pescador-destaque-para-o-cabo-excepcional-2"
"1405392124432970","Dra. Patricia Davidson","1 minute ago","15 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1405392124432970.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190213Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=9e94e0a3a26282bcf85d70cf8e82c0039d4bf1212daab81d679a1535b73a1a26","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=110888678319966&search_type=page&media_type=all","TOQUE EM SAIBA MAIS — 5KG A MENOS E HORMÔNIOS EQUILIBRADOS EM 7 DIAS.CHEGA DE MÉTODOS DE EMAGRECIMENTO CRIADOS POR QUEM NUNCA SENTIU NA PELE OS DESAFIOS HORMONAIS FEMININOS!Eu vou te mostrar AO VIVO como:✅ ELIMINAR ATÉ 5KG EM APENAS 7 DIAS✅ EQUILIBRAR seus hormônios✅ ACABAR com calorões, insônia e irritabilidade✅ RECUPERAR saúde, disposição e libidoTudo isso SEM passar fome, SEM necessidade de exercícios e SEM os terríveis efeitos colaterais dos remédios.Invista no DESAFIO DO EMAGRECIMENTO e descubra como é ser FINALMENTE COMPREENDIDA por quem já sentiu na pele as mesmas frustrações que você enfrenta hoje.💯 GARANTIA TOTAL: Resultados ou seu dinheiro de volta!👉 Toque em SAIBA MAIS para transformar sua relação com seu corpo para sempre.","https://nutripatriciadavdson.com.br/desafio-do-emagrecimento-v0013-v4/"
"835281722730362","Dra. Patricia Davidson","1 minute ago","11 ads","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/images/835281722730362.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190213Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=9551a1df8e0df8d154daa1ccb3914f1f103a633c8ab773eefc1009d6984502ec","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=110888678319966&search_type=page&media_type=all","Se você já tentou de tudo…🥗 dieta🏃‍♀ exercício🚫 cortar tudo que gosta… e mesmo assim nada muda, então presta atenção:➡ Em 5 dias você pode sentir seu corpo “ligando” novamente:• mais leveza• mais energia• menos inchaço• roupas vestindo melhorÉ por isso que o Desafio -3kg em 5 dias está viralizando.💜 Acesso via WhatsApp: plano alimentar + tarefas diárias → por um precinho que cabe no seu bolso.👉 Garanta sua vaga","https://nutripatriciadavdson.com.br/3kg-em-5-dias"
"1558001852068107","Beyond With John.","1 minute ago","18 ads Brazil","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1558001852068107.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190213Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=700926a0448828d779fb4476c4c594147c861998d8c4cba696c6c41a2c18d53f","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=502232602977977&search_type=page&media_type=all","A indústria do inglês precisa que você continue travado... porque aluno fluente não paga mensalidade. Aqui, você quebra essa corrente e aprende inglês (ou qualquer idioma) em até 6 meses – sem estudar gramática.Dos dias 13 a 15 de janeiro | Toque em “saiba mais” e faça sua inscrição.","https://beyondwithjohn.com/projeto-fluencia-2026-v2/?utm_source=%7B%7Bplacement%7D%7D&utm_medium=%7B%7Badset.name%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D&utm_term=Tr%C3%A1fego"
"1613007123380290","Beyond With John.","1 minute ago","18 ads Brazil","https://ams3.digitaloceanspaces.com/ams3-s3-ad-media/videos/1613007123380290.mp4?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=DO00D7GT273V2NXFLYN4%2F20251230%2F%2Fs3%2Faws4_request&X-Amz-Date=20251230T190213Z&X-Amz-SignedHeaders=host&X-Amz-Expires=28800&X-Amz-Signature=aeac87a3a2b36b2bb13484873a4d4b65140606fcaa489eb89ea7a8e28ddd92f3","https://web.facebook.com/ads/library/?active_status=active&ad_type=all&country=ALL&view_all_page_id=502232602977977&search_type=page&media_type=all","A indústria do inglês precisa que você continue travado... porque aluno fluente não paga mensalidade. Aqui, você quebra essa corrente e aprende inglês (ou qualquer idioma) em até 6 meses – sem estudar gramática.Dos dias 13 a 15 de janeiro | Toque em “saiba mais” e faça sua inscrição.","https://beyondwithjohn.com/projeto-fluencia-2026-v2/?utm_source=%7B%7Bplacement%7D%7D&utm_medium=%7B%7Badset.name%7D%7D&utm_campaign=%7B%7Bcampaign.name%7D%7D&utm_content=%7B%7Bad.name%7D%7D"
